code,name,cityCode,provinceCode,en
652324,"玛纳斯县",6523,65,"Ma Na Si County"
652325,"奇台县",6523,65,"Qi Tai County"
652327,"吉木萨尔县",6523,65,"Ji Mu Sa Er County"
652328,"木垒哈萨克自治县",6523,65,"Mu Lei Ha Sa Ke Autonomous County"
652701,"博乐市",6527,65,"Bo Le City"
652702,"阿拉山口市",6527,65,"A La Shan Kou City"
652722,"精河县",6527,65,"Jing He County"
652723,"温泉县",6527,65,"Wen Quan County"
652801,"库尔勒市",6528,65,"Ku Er Le City"
652822,"轮台县",6528,65,"Lun Tai County"
652823,"尉犁县",6528,65,"Wei Li County"
652824,"若羌县",6528,65,"Ruo Qiang County"
652825,"且末县",6528,65,"Qie Mo County"
652826,"焉耆回族自治县",6528,65,"Yan Qi Hui Zu Autonomous County"
652827,"和静县",6528,65,"He Jing County"
652828,"和硕县",6528,65,"He Shuo County"
652829,"博湖县",6528,65,"Bo Hu County"
652901,"阿克苏市",6529,65,"A Ke Su City"
652922,"温宿县",6529,65,"Wen Su County"
652923,"库车县",6529,65,"Ku Che County"
652924,"沙雅县",6529,65,"Sha Ya County"
652925,"新和县",6529,65,"Xin He County"
652926,"拜城县",6529,65,"Bai Cheng County"
652927,"乌什县",6529,65,"Wu Shi County"
652928,"阿瓦提县",6529,65,"A Wa Ti County"
652929,"柯坪县",6529,65,"Ke Ping County"
653001,"阿图什市",6530,65,"A Tu Shi City"
653022,"阿克陶县",6530,65,"A Ke Tao County"
653023,"阿合奇县",6530,65,"A He Qi County"
653024,"乌恰县",6530,65,"Wu Qia County"
653101,"喀什市",6531,65,"Ke Shi City"
653121,"疏附县",6531,65,"Shu Fu County"
653122,"疏勒县",6531,65,"Shu Le County"
653123,"英吉沙县",6531,65,"Ying Ji Sha County"
653124,"泽普县",6531,65,"Ze Pu County"
653125,"莎车县",6531,65,"Sha Che County"
653126,"叶城县",6531,65,"Xie Cheng County"
653127,"麦盖提县",6531,65,"Mai Gai Ti County"
653128,"岳普湖县",6531,65,"Yue Pu Hu County"
653129,"伽师县",6531,65,"Jia Shi County"
653130,"巴楚县",6531,65,"Ba Chu County"
653131,"塔什库尔干塔吉克自治县",6531,65,"Ta Shi Ku Er Gan Ta Ji Ke Autonomous County"
653201,"和田市",6532,65,"He Tian City"
653221,"和田县",6532,65,"He Tian County"
653222,"墨玉县",6532,65,"Mo Yu County"
653223,"皮山县",6532,65,"Pi Shan County"
653224,"洛浦县",6532,65,"Luo Pu County"
653225,"策勒县",6532,65,"Ce Le County"
653226,"于田县",6532,65,"Yu Tian County"
653227,"民丰县",6532,65,"Min Feng County"
654002,"伊宁市",6540,65,"Yi Ning City"
654003,"奎屯市",6540,65,"Kui Tun City"
654004,"霍尔果斯市",6540,65,"Huo Er Guo Si City"
654021,"伊宁县",6540,65,"Yi Ning County"
654022,"察布查尔锡伯自治县",6540,65,"Cha Bu Cha Er Xi Bo Autonomous County"
654023,"霍城县",6540,65,"Huo Cheng County"
654024,"巩留县",6540,65,"Gong Liu County"
654025,"新源县",6540,65,"Xin Yuan County"
654026,"昭苏县",6540,65,"Zhao Su County"
654027,"特克斯县",6540,65,"Te Ke Si County"
654028,"尼勒克县",6540,65,"Ni Le Ke County"
654201,"塔城市",6542,65,"Ta Cheng City"
654202,"乌苏市",6542,65,"Wu Su City"
654221,"额敏县",6542,65,"E Min County"
654223,"沙湾县",6542,65,"Sha Wan County"
654224,"托里县",6542,65,"Tuo Li County"
654225,"裕民县",6542,65,"Yu Min County"
654226,"和布克赛尔蒙古自治县",6542,65,"He Bu Ke Sai Er Meng Gu Autonomous County"
654301,"阿勒泰市",6543,65,"A Le Tai City"
654321,"布尔津县",6543,65,"Bu Er Jin County"
654322,"富蕴县",6543,65,"Fu Yun County"
654323,"福海县",6543,65,"Fu Hai County"
654324,"哈巴河县",6543,65,"Ha Ba He County"
654325,"青河县",6543,65,"Qing He County"
654326,"吉木乃县",6543,65,"Ji Mu Nai County"
659001,"石河子市",6590,65,"Shi He Zi City"
659002,"阿拉尔市",6590,65,"A La Er City"
659003,"图木舒克市",6590,65,"Tu Mu Shu Ke City"
659004,"五家渠市",6590,65,"Wu Jia Qu City"
659006,"铁门关市",6590,65,"Tie Men Guan City"
